1117,f,C,"",D,P,"",federal:house,"",O,W
1117,f,C,"",D,P,"",federal:house,"",O,W
1117,f,C,"",R,P,"",federal:senate,"",C,L
1118,f,C,"","","","","","","",""
1118,f,C,"","","","","","","",""
1118,f,C,"","","","","","","",""
1117,f,C,"",D,P,"",federal:house,federal:house,I,L
1118,f,C,"","","","","","","",""
1118,f,C,"","","","","","","",""
1118,f,C,"","","","","","","",""
1118,f,C,"","","","","","","",""
1118,f,C,"","","","","","","",""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,N,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,N,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,N,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,C,R,"","","",""
1116,f,I,F,R,C,R,"","","",""
1116,f,I,M,R,C,R,"","","",""
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,C,R,"","","",""
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,U,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,D,C,D,"","","",""
1116,f,I,F,D,C,D,"","","",""
1116,f,I,M,R,C,R,"","","",""
1116,f,I,M,D,C,D,"","","",""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,"",C,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,D,C,D,"","","",""
1116,f,I,N,D,C,D,"","","",""
1116,f,I,F,D,C,D,"","","",""
1116,f,I,F,D,C,D,"","","",""
1116,f,I,F,D,C,D,"","","",""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,"",C,W
1116,f,I,M,D,C,D,"","","",""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,D,C,D,"","","",""
1116,f,I,M,D,C,D,"","","",""
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,""
1116,f,I,U,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,D,C,D,"","","",""
1116,f,I,F,D,C,D,"","","",""
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:house,C,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,U,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:house,C,W
